request_id,flow,push_cycle,pop_cycle,delay_cycles,dropped
1976,3,6395,6436,41,false
1977,1,6402,6413,11,false
1978,1,6410,6418,8,false
1979,2,6410,6440,30,false
1980,3,6410,6451,41,false
1981,1,6418,6428,10,false
1982,1,6425,6433,8,false
1983,2,6425,6455,30,false
1984,3,6425,6466,41,false
1985,1,6432,6443,11,false
1986,1,6440,6448,8,false
1987,2,6440,6470,30,false
1988,3,6440,6481,41,false
1989,1,6448,6458,10,false
1990,1,6455,6463,8,false
1991,2,6455,6485,30,false
1992,3,6455,6496,41,false
1993,1,6462,6473,11,false
1994,1,6470,6478,8,false
1995,2,6470,6500,30,false
1996,3,6470,6511,41,false
1997,1,6478,6488,10,false
1998,1,6485,6493,8,false
1999,2,6485,6515,30,false
2000,3,6485,6526,41,false
2001,1,6492,6503,11,false
2002,1,6500,6508,8,false
2003,2,6500,6530,30,false
2004,3,6500,6541,41,false
2005,1,6508,6518,10,false
2006,1,6515,6523,8,false
2007,2,6515,6545,30,false
2008,3,6515,6556,41,false
2009,1,6522,6533,11,false
2010,1,6530,6538,8,false
2011,2,6530,6560,30,false
2012,3,6530,6571,41,false
2013,1,6538,6548,10,false
2014,1,6545,6553,8,false
2015,2,6545,6575,30,false
2016,3,6545,6586,41,false
2017,1,6552,6563,11,false
2018,1,6560,6568,8,false
2019,2,6560,6590,30,false
2020,3,6560,6601,41,false
2021,1,6568,6578,10,false
2022,1,6575,6583,8,false
2023,2,6575,6605,30,false
2024,3,6575,6616,41,false
2025,1,6582,6593,11,false
2026,1,6590,6598,8,false
2027,2,6590,6620,30,false
2028,3,6590,6631,41,false
2029,1,6598,6608,10,false
2030,1,6605,6613,8,false
2031,2,6605,6635,30,false
2032,3,6605,6646,41,false
2033,1,6612,6623,11,false
2034,1,6620,6628,8,false
2035,2,6620,6650,30,false
2036,3,6620,6661,41,false
2037,1,6628,6638,10,false
2038,1,6635,6643,8,false
2039,2,6635,6665,30,false
2040,3,6635,6676,41,false
2041,1,6642,6653,11,false
2042,1,6650,6658,8,false
2043,2,6650,6680,30,false
2044,3,6650,6691,41,false
2045,1,6658,6668,10,false
2046,1,6665,6673,8,false
2047,2,6665,6695,30,false
2048,3,6665,6706,41,false
2049,1,6672,6683,11,false
2050,1,6680,6688,8,false
2051,2,6680,6710,30,false
2052,3,6680,6721,41,false
2053,1,6688,6698,10,false
2054,1,6695,6703,8,false
2055,2,6695,6725,30,false
2056,3,6695,6736,41,false
2057,1,6702,6713,11,false
2058,1,6710,6718,8,false
2059,2,6710,6740,30,false
2060,3,6710,6751,41,false
2061,1,6718,6728,10,false
2062,1,6725,6733,8,false
2063,2,6725,6755,30,false
2064,3,6725,6766,41,false
2065,1,6732,6743,11,false
2066,1,6740,6748,8,false
2067,2,6740,6770,30,false
2068,3,6740,6781,41,false
2069,1,6748,6758,10,false
2070,1,6755,6763,8,false
2071,2,6755,6785,30,false
2072,3,6755,6796,41,false
2073,1,6762,6773,11,false
2074,1,6770,6778,8,false
2075,2,6770,6800,30,false
2076,3,6770,6811,41,false
2077,1,6778,6788,10,false
2078,1,6785,6793,8,false
2079,2,6785,6815,30,false
2080,3,6785,6826,41,false
2081,1,6792,6803,11,false
2082,1,6800,6808,8,false
2083,2,6800,6830,30,false
2084,3,6800,6841,41,false
2085,1,6808,6818,10,false
2086,1,6815,6823,8,false
2087,2,6815,6845,30,false
2088,3,6815,6856,41,false
2089,1,6822,6833,11,false
2090,1,6830,6838,8,false
2091,2,6830,6860,30,false
2092,3,6830,6871,41,false
2093,1,6838,6848,10,false
2094,1,6845,6853,8,false
2095,2,6845,6875,30,false
2096,3,6845,6886,41,false
2097,1,6852,6863,11,false
2098,1,6860,6868,8,false
2099,2,6860,6890,30,false
2100,3,6860,6901,41,false
2101,1,6868,6878,10,false
2102,1,6875,6883,8,false
2103,2,6875,6905,30,false
2104,3,6875,6916,41,false
2105,1,6882,6893,11,false
2106,1,6890,6898,8,false
2107,2,6890,6920,30,false
2108,3,6890,6931,41,false
2109,1,6898,6908,10,false
2110,1,6905,6913,8,false
2111,2,6905,6935,30,false
2112,3,6905,6946,41,false
2113,1,6912,6923,11,false
2114,1,6920,6928,8,false
2115,2,6920,6950,30,false
2116,3,6920,6961,41,false
2117,1,6928,6938,10,false
2118,1,6935,6943,8,false
2119,2,6935,6965,30,false
2120,3,6935,6976,41,false
2121,1,6942,6953,11,false
2122,1,6950,6958,8,false
2123,2,6950,6980,30,false
2124,3,6950,6991,41,false
2125,1,6958,6968,10,false
2126,1,6965,6973,8,false
2127,2,6965,6995,30,false
2128,3,6965,7006,41,false
2129,1,6972,6983,11,false
2130,1,6980,6988,8,false
2131,2,6980,7010,30,false
2132,3,6980,7017,37,false
2133,1,6988,6998,10,false
2134,1,6995,7003,8,false
2135,2,6995,7020,25,false
2136,3,6995,7023,28,false
